CountryName,CountryCode,Date,StringencyIndex
Belize,BLZ,2020-02-01,0
Bermuda,BMU,2020-02-01,0
Bolivia,BOL,2020-02-01,0
Brazil,BRA,2020-02-01,0
Barbados,BRB,2020-02-01,0
Botswana,BWA,2020-02-01,19
Canada,CAN,2020-02-01,5
Switzerland,CHE,2020-02-01,0
Chile,CHL,2020-02-01,0
China,CHN,2020-02-01,71
Democratic Republic of Congo,COD,2020-02-01,0
Colombia,COL,2020-02-01,14
Costa Rica,CRI,2020-02-01,0
Czech Republic,CZE,2020-02-01,0
Germany,DEU,2020-02-01,14
Dominican Republic,DOM,2020-02-01,0
Algeria,DZA,2020-02-01,0
Ecuador,ECU,2020-02-01,14
Spain,ESP,2020-02-01,14
Finland,FIN,2020-02-01,0
France,FRA,2020-02-01,17
United Kingdom,GBR,2020-02-01,14
Greece,GRC,2020-02-01,0
Guatemala,GTM,2020-02-01,24
Guyana,GUY,2020-02-01,5
Hong Kong,HKG,2020-02-01,71
Honduras,HND,2020-02-01,0
Croatia,HRV,2020-02-01,0
Hungary,HUN,2020-02-01,14
Indonesia,IDN,2020-02-01,19
India,IND,2020-02-01,12
Ireland,IRL,2020-02-01,0
Iran,IRN,2020-02-01,0
Iraq,IRQ,2020-02-01,0
Iceland,ISL,2020-02-01,5
Israel,ISR,2020-02-01,0
Italy,ITA,2020-02-01,29
Jordan,JOR,2020-02-01,0
Japan,JPN,2020-02-01,5
Kazakhstan,KAZ,2020-02-01,0
Kenya,KEN,2020-02-01,5
South Korea,KOR,2020-02-01,24
Sri Lanka,LKA,2020-02-01,29
Macao,MAC,2020-02-01,48
Mexico,MEX,2020-02-01,19
Myanmar,MMR,2020-02-01,12
Malaysia,MYS,2020-02-01,29
Nigeria,NGA,2020-02-01,5
Nicaragua,NIC,2020-02-01,0
Netherlands,NLD,2020-02-01,0
Norway,NOR,2020-02-01,0
New Zealand,NZL,2020-02-01,0
Pakistan,PAK,2020-02-01,0
Panama,PAN,2020-02-01,19
Papua New Guinea,PNG,2020-02-01,29
Poland,POL,2020-02-01,7
Portugal,PRT,2020-02-01,0
Qatar,QAT,2020-02-01,19
Romania,ROU,2020-02-01,5
Russia,RUS,2020-02-01,14
Singapore,SGP,2020-02-01,29
El Salvador,SLV,2020-02-01,29
Serbia,SRB,2020-02-01,5
Slovak Republic,SVK,2020-02-01,0
Slovenia,SVN,2020-02-01,0
Sweden,SWE,2020-02-01,0
Syria,SYR,2020-02-01,5
Thailand,THA,2020-02-01,0
Tanzania,TZA,2020-02-01,14
Uganda,UGA,2020-02-01,19
Ukraine,UKR,2020-02-01,52
United States,USA,2020-02-01,10
Venezuela,VEN,2020-02-01,0
Vietnam,VNM,2020-02-01,43
South Africa,ZAF,2020-02-01,5
Zimbabwe,ZWE,2020-02-01,0
Taiwan,TWN,2020-02-01,14
Afghanistan,AFG,2020-02-02,0
Angola,AGO,2020-02-02,0
Argentina,ARG,2020-02-02,0
Australia,AUS,2020-02-02,21
Austria,AUT,2020-02-02,0
Belgium,BEL,2020-02-02,0
Bulgaria,BGR,2020-02-02,0
Belize,BLZ,2020-02-02,0
Bermuda,BMU,2020-02-02,0
Bolivia,BOL,2020-02-02,0
Brazil,BRA,2020-02-02,0
Barbados,BRB,2020-02-02,0
Botswana,BWA,2020-02-02,19
Canada,CAN,2020-02-02,5
Switzerland,CHE,2020-02-02,0
Chile,CHL,2020-02-02,0
China,CHN,2020-02-02,71
Democratic Republic of Congo,COD,2020-02-02,0
Colombia,COL,2020-02-02,14
Costa Rica,CRI,2020-02-02,0
Czech Republic,CZE,2020-02-02,0
Germany,DEU,2020-02-02,14
Dominican Republic,DOM,2020-02-02,0
Algeria,DZA,2020-02-02,0
Ecuador,ECU,2020-02-02,14
Spain,ESP,2020-02-02,14
Finland,FIN,2020-02-02,0
France,FRA,2020-02-02,17
United Kingdom,GBR,2020-02-02,14
Greece,GRC,2020-02-02,0
Guatemala,GTM,2020-02-02,24
Guyana,GUY,2020-02-02,5
Hong Kong,HKG,2020-02-02,71
Honduras,HND,2020-02-02,0
Croatia,HRV,2020-02-02,0
Hungary,HUN,2020-02-02,14
Indonesia,IDN,2020-02-02,24
India,IND,2020-02-02,12
Ireland,IRL,2020-02-02,0
Iran,IRN,2020-02-02,0
Iraq,IRQ,2020-02-02,0
Iceland,ISL,2020-02-02,5
Israel,ISR,2020-02-02,14
Italy,ITA,2020-02-02,14
Jordan,JOR,2020-02-02,0
Japan,JPN,2020-02-02,5
Kazakhstan,KAZ,2020-02-02,0
Kenya,KEN,2020-02-02,5
South Korea,KOR,2020-02-02,24
Sri Lanka,LKA,2020-02-02,29
Macao,MAC,2020-02-02,57
Mexico,MEX,2020-02-02,19
Myanmar,MMR,2020-02-02,12
Malaysia,MYS,2020-02-02,29
Nigeria,NGA,2020-02-02,5
Nicaragua,NIC,2020-02-02,0
Netherlands,NLD,2020-02-02,0
Norway,NOR,2020-02-02,0
New Zealand,NZL,2020-02-02,14
Pakistan,PAK,2020-02-02,0
Panama,PAN,2020-02-02,19
Papua New Guinea,PNG,2020-02-02,29
Poland,POL,2020-02-02,7
Portugal,PRT,2020-02-02,0
Qatar,QAT,2020-02-02,29
Romania,ROU,2020-02-02,5
Russia,RUS,2020-02-02,14
Singapore,SGP,2020-02-02,29
El Salvador,SLV,2020-02-02,29
Serbia,SRB,2020-02-02,5
Slovak Republic,SVK,2020-02-02,0
Slovenia,SVN,2020-02-02,0
Sweden,SWE,2020-02-02,0
Syria,SYR,2020-02-02,5
Thailand,THA,2020-02-02,0
Tanzania,TZA,2020-02-02,0
Uganda,UGA,2020-02-02,19
Ukraine,UKR,2020-02-02,52
United States,USA,2020-02-02,10
Venezuela,VEN,2020-02-02,0
Vietnam,VNM,2020-02-02,43
South Africa,ZAF,2020-02-02,5
Zimbabwe,ZWE,2020-02-02,0
Taiwan,TWN,2020-02-02,29
Afghanistan,AFG,2020-02-03,0
Angola,AGO,2020-02-03,0
Argentina,ARG,2020-02-03,0
Australia,AUS,2020-02-03,29
Austria,AUT,2020-02-03,0
Belgium,BEL,2020-02-03,0
Bulgaria,BGR,2020-02-03,0
Belize,BLZ,2020-02-03,0
Bermuda,BMU,2020-02-03,0
Bolivia,BOL,2020-02-03,0
Brazil,BRA,2020-02-03,0
Barbados,BRB,2020-02-03,0
Botswana,BWA,2020-02-03,19
Canada,CAN,2020-02-03,5
Switzerland,CHE,2020-02-03,0
Chile,CHL,2020-02-03,0
China,CHN,2020-02-03,71
Democratic Republic of Congo,COD,2020-02-03,0
Colombia,COL,2020-02-03,14
Costa Rica,CRI,2020-02-03,0
Czech Republic,CZE,2020-02-03,0
Germany,DEU,2020-02-03,14
Dominican Republic,DOM,2020-02-03,0
Algeria,DZA,2020-02-03,0
Ecuador,ECU,2020-02-03,14
Spain,ESP,2020-02-03,14
Finland,FIN,2020-02-03,0
France,FRA,2020-02-03,17
United Kingdom,GBR,2020-02-03,14
Greece,GRC,2020-02-03,0
Guatemala,GTM,2020-02-03,24
Guyana,GUY,2020-02-03,5
Hong Kong,HKG,2020-02-03,71
Honduras,HND,2020-02-03,0
Croatia,HRV,2020-02-03,0
Hungary,HUN,2020-02-03,14
Indonesia,IDN,2020-02-03,24
India,IND,2020-02-03,12
Ireland,IRL,2020-02-03,0
Iran,IRN,2020-02-03,0
Iraq,IRQ,2020-02-03,0
Iceland,ISL,2020-02-03,5
Israel,ISR,2020-02-03,14
Italy,ITA,2020-02-03,14
Jordan,JOR,2020-02-03,0
Japan,JPN,2020-02-03,5
Kazakhstan,KAZ,2020-02-03,0
Kenya,KEN,2020-02-03,5
South Korea,KOR,2020-02-03,48
Sri Lanka,LKA,2020-02-03,29
Macao,MAC,2020-02-03,71
Mexico,MEX,2020-02-03,19
Myanmar,MMR,2020-02-03,12
Malaysia,MYS,2020-02-03,29
Nigeria,NGA,2020-02-03,5
Nicaragua,NIC,2020-02-03,0
Netherlands,NLD,2020-02-03,0
Norway,NOR,2020-02-03,0
New Zealand,NZL,2020-02-03,14
Pakistan,PAK,2020-02-03,0
Panama,PAN,2020-02-03,19
Papua New Guinea,PNG,2020-02-03,29
Poland,POL,2020-02-03,7
Portugal,PRT,2020-02-03,0
Qatar,QAT,2020-02-03,29
Romania,ROU,2020-02-03,5
Russia,RUS,2020-02-03,14
Singapore,SGP,2020-02-03,29
El Salvador,SLV,2020-02-03,29
Serbia,SRB,2020-02-03,5
Slovak Republic,SVK,2020-02-03,0
Slovenia,SVN,2020-02-03,0
Sweden,SWE,2020-02-03,0
Syria,SYR,2020-02-03,5
Thailand,THA,2020-02-03,0
Tanzania,TZA,2020-02-03,0
Uganda,UGA,2020-02-03,19
Ukraine,UKR,2020-02-03,52
United States,USA,2020-02-03,10
Venezuela,VEN,2020-02-03,0
Vietnam,VNM,2020-02-03,43
South Africa,ZAF,2020-02-03,5
Zimbabwe,ZWE,2020-02-03,0
Taiwan,TWN,2020-02-03,29
Afghanistan,AFG,2020-02-04,0
Angola,AGO,2020-02-04,0
Argentina,ARG,2020-02-04,0
Australia,AUS,2020-02-04,29
Austria,AUT,2020-02-04,0
Belgium,BEL,2020-02-04,0
Bulgaria,BGR,2020-02-04,0
Belize,BLZ,2020-02-04,0
Bermuda,BMU,2020-02-04,0
Bolivia,BOL,2020-02-04,0
Brazil,BRA,2020-02-04,0
Barbados,BRB,2020-02-04,0
Botswana,BWA,2020-02-04,19
Canada,CAN,2020-02-04,5
Switzerland,CHE,2020-02-04,0
Chile,CHL,2020-02-04,0
China,CHN,2020-02-04,71
Democratic Republic of Congo,COD,2020-02-04,0
Colombia,COL,2020-02-04,14
Costa Rica,CRI,2020-02-04,0
Czech Republic,CZE,2020-02-04,0
Germany,DEU,2020-02-04,14
Dominican Republic,DOM,2020-02-04,0
Algeria,DZA,2020-02-04,0
Ecuador,ECU,2020-02-04,14
Spain,ESP,2020-02-04,14
Finland,FIN,2020-02-04,0
France,FRA,2020-02-04,17
United Kingdom,GBR,2020-02-04,14
Greece,GRC,2020-02-04,0
Guatemala,GTM,2020-02-04,24
Guyana,GUY,2020-02-04,5
Hong Kong,HKG,2020-02-04,71
Honduras,HND,2020-02-04,0
Croatia,HRV,2020-02-04,5
Hungary,HUN,2020-02-04,14
Indonesia,IDN,2020-02-04,19
India,IND,2020-02-04,12
Ireland,IRL,2020-02-04,0
Iran,IRN,2020-02-04,0
Iraq,IRQ,2020-02-04,0
Iceland,ISL,2020-02-04,5
Israel,ISR,2020-02-04,14
Italy,ITA,2020-02-04,14
Jordan,JOR,2020-02-04,0
Japan,JPN,2020-02-04,19
Kazakhstan,KAZ,2020-02-04,0
Kenya,KEN,2020-02-04,5
South Korea,KOR,2020-02-04,48
Sri Lanka,LKA,2020-02-04,29
Macao,MAC,2020-02-04,71
Mexico,MEX,2020-02-04,19
Myanmar,MMR,2020-02-04,12
Malaysia,MYS,2020-02-04,29
Nigeria,NGA,2020-02-04,5
Nicaragua,NIC,2020-02-04,0
Netherlands,NLD,2020-02-04,0
Norway,NOR,2020-02-04,0
New Zealand,NZL,2020-02-04,14
Pakistan,PAK,2020-02-04,0
Panama,PAN,2020-02-04,19
Papua New Guinea,PNG,2020-02-04,29
Poland,POL,2020-02-04,7
Portugal,PRT,2020-02-04,0
Qatar,QAT,2020-02-04,29
Romania,ROU,2020-02-04,5
Russia,RUS,2020-02-04,14
Singapore,SGP,2020-02-04,29
El Salvador,SLV,2020-02-04,29
Serbia,SRB,2020-02-04,5
Slovak Republic,SVK,2020-02-04,0
Slovenia,SVN,2020-02-04,0
Sweden,SWE,2020-02-04,0
Syria,SYR,2020-02-04,5
Thailand,THA,2020-02-04,0
Tanzania,TZA,2020-02-04,0
Uganda,UGA,2020-02-04,19
Ukraine,UKR,2020-02-04,52
United States,USA,2020-02-04,10
Venezuela,VEN,2020-02-04,0
Vietnam,VNM,2020-02-04,43
South Africa,ZAF,2020-02-04,5
Zimbabwe,ZWE,2020-02-04,0
Taiwan,TWN,2020-02-04,29
Afghanistan,AFG,2020-02-05,0
Angola,AGO,2020-02-05,0
Argentina,ARG,2020-02-05,0
Australia,AUS,2020-02-05,29
Austria,AUT,2020-02-05,0
Belgium,BEL,2020-02-05,0
Bulgaria,BGR,2020-02-05,0
Belize,BLZ,2020-02-05,0
Bermuda,BMU,2020-02-05,0
Bolivia,BOL,2020-02-05,0
Brazil,BRA,2020-02-05,0
Barbados,BRB,2020-02-05,0
Botswana,BWA,2020-02-05,19
Canada,CAN,2020-02-05,5
Switzerland,CHE,2020-02-05,0
Chile,CHL,2020-02-05,0
China,CHN,2020-02-05,71
Democratic Republic of Congo,COD,2020-02-05,0
Colombia,COL,2020-02-05,14
Costa Rica,CRI,2020-02-05,0
Czech Republic,CZE,2020-02-05,0
Germany,DEU,2020-02-05,14
Dominican Republic,DOM,2020-02-05,0
Algeria,DZA,2020-02-05,0
Ecuador,ECU,2020-02-05,14
Spain,ESP,2020-02-05,14
Finland,FIN,2020-02-05,0
France,FRA,2020-02-05,17
United Kingdom,GBR,2020-02-05,14
Greece,GRC,2020-02-05,0
Guatemala,GTM,2020-02-05,24
Guyana,GUY,2020-02-05,5
Hong Kong,HKG,2020-02-05,71
Honduras,HND,2020-02-05,0
Croatia,HRV,2020-02-05,5
Hungary,HUN,2020-02-05,14
Indonesia,IDN,2020-02-05,29
India,IND,2020-02-05,21
Ireland,IRL,2020-02-05,0
Iran,IRN,2020-02-05,0
Iraq,IRQ,2020-02-05,0
Iceland,ISL,2020-02-05,5
Israel,ISR,2020-02-05,14
Italy,ITA,2020-02-05,14
Jordan,JOR,2020-02-05,0
Japan,JPN,2020-02-05,19
Kazakhstan,KAZ,2020-02-05,0
Kenya,KEN,2020-02-05,5
South Korea,KOR,2020-02-05,48
Sri Lanka,LKA,2020-02-05,29
Macao,MAC,2020-02-05,71
Mexico,MEX,2020-02-05,19
Myanmar,MMR,2020-02-05,12
Malaysia,MYS,2020-02-05,29
Nigeria,NGA,2020-02-05,5
Nicaragua,NIC,2020-02-05,0
Netherlands,NLD,2020-02-05,0
Norway,NOR,2020-02-05,0
New Zealand,NZL,2020-02-05,14
Pakistan,PAK,2020-02-05,0
Panama,PAN,2020-02-05,19
Papua New Guinea,PNG,2020-02-05,29
Poland,POL,2020-02-05,7
Portugal,PRT,2020-02-05,0
Qatar,QAT,2020-02-05,29
Romania,ROU,2020-02-05,5
Russia,RUS,2020-02-05,14
Singapore,SGP,2020-02-05,29
El Salvador,SLV,2020-02-05,29
Serbia,SRB,2020-02-05,5
Slovak Republic,SVK,2020-02-05,0
Slovenia,SVN,2020-02-05,0
Sweden,SWE,2020-02-05,0
Syria,SYR,2020-02-05,5
Thailand,THA,2020-02-05,0
Tanzania,TZA,2020-02-05,0
Uganda,UGA,2020-02-05,19
Ukraine,UKR,2020-02-05,52
United States,USA,2020-02-05,10
Venezuela,VEN,2020-02-05,0
Vietnam,VNM,2020-02-05,43
South Africa,ZAF,2020-02-05,5
Zimbabwe,ZWE,2020-02-05,0
Taiwan,TWN,2020-02-05,29
Afghanistan,AFG,2020-02-06,0
Angola,AGO,2020-02-06,10
Argentina,ARG,2020-02-06,0
Australia,AUS,2020-02-06,29
Austria,AUT,2020-02-06,0
Belgium,BEL,2020-02-06,14
Bulgaria,BGR,2020-02-06,0
Belize,BLZ,2020-02-06,0
Bermuda,BMU,2020-02-06,0
Bolivia,BOL,2020-02-06,0
Brazil,BRA,2020-02-06,0
Barbados,BRB,2020-02-06,0
Botswana,BWA,2020-02-06,19
Canada,CAN,2020-02-06,5
Switzerland,CHE,2020-02-06,0
Chile,CHL,2020-02-06,0
China,CHN,2020-02-06,71
Democratic Republic of Congo,COD,2020-02-06,0
Colombia,COL,2020-02-06,14
Costa Rica,CRI,2020-02-06,0
Czech Republic,CZE,2020-02-06,0
Germany,DEU,2020-02-06,14
Dominican Republic,DOM,2020-02-06,0
Algeria,DZA,2020-02-06,0
Ecuador,ECU,2020-02-06,14
Spain,ESP,2020-02-06,14
Finland,FIN,2020-02-06,0
France,FRA,2020-02-06,17
United Kingdom,GBR,2020-02-06,14
Greece,GRC,2020-02-06,0
Guatemala,GTM,2020-02-06,24
Guyana,GUY,2020-02-06,5
Hong Kong,HKG,2020-02-06,71
Honduras,HND,2020-02-06,0
Croatia,HRV,2020-02-06,5
Hungary,HUN,2020-02-06,14
Indonesia,IDN,2020-02-06,29
India,IND,2020-02-06,21
Ireland,IRL,2020-02-06,0
Iran,IRN,2020-02-06,0
Iraq,IRQ,2020-02-06,0
Iceland,ISL,2020-02-06,5
Israel,ISR,2020-02-06,14
Italy,ITA,2020-02-06,14
Jordan,JOR,2020-02-06,0
Japan,JPN,2020-02-06,19
Kazakhstan,KAZ,2020-02-06,0
Kenya,KEN,2020-02-06,5
South Korea,KOR,2020-02-06,48
Sri Lanka,LKA,2020-02-06,29
Macao,MAC,2020-02-06,71
Mexico,MEX,2020-02-06,29
Myanmar,MMR,2020-02-06,12
Malaysia,MYS,2020-02-06,29
Nigeria,NGA,2020-02-06,5
Nicaragua,NIC,2020-02-06,0
Netherlands,NLD,2020-02-06,0
Norway,NOR,2020-02-06,0
New Zealand,NZL,2020-02-06,14
Pakistan,PAK,2020-02-06,0
Panama,PAN,2020-02-06,19
Papua New Guinea,PNG,2020-02-06,29
Poland,POL,2020-02-06,7
Portugal,PRT,2020-02-06,0
Qatar,QAT,2020-02-06,29
Romania,ROU,2020-02-06,5
Russia,RUS,2020-02-06,14
Singapore,SGP,2020-02-06,29
El Salvador,SLV,2020-02-06,29
Serbia,SRB,2020-02-06,5
Slovak Republic,SVK,2020-02-06,0
Slovenia,SVN,2020-02-06,0
Sweden,SWE,2020-02-06,0
Syria,SYR,2020-02-06,5
Thailand,THA,2020-02-06,0
Tanzania,TZA,2020-02-06,0
Uganda,UGA,2020-02-06,24
Ukraine,UKR,2020-02-06,52
United States,USA,2020-02-06,10
Venezuela,VEN,2020-02-06,0
Vietnam,VNM,2020-02-06,43
South Africa,ZAF,2020-02-06,5
Zimbabwe,ZWE,2020-02-06,0
Taiwan,TWN,2020-02-06,29
Afghanistan,AFG,2020-02-07,0
Angola,AGO,2020-02-07,10
Argentina,ARG,2020-02-07,0
Australia,AUS,2020-02-07,29
Austria,AUT,2020-02-07,0
Belgium,BEL,2020-02-07,14
Bulgaria,BGR,2020-02-07,0
Belize,BLZ,2020-02-07,0
Bermuda,BMU,2020-02-07,0
Bolivia,BOL,2020-02-07,0
Brazil,BRA,2020-02-07,0
Barbados,BRB,2020-02-07,0
Botswana,BWA,2020-02-07,19
Canada,CAN,2020-02-07,5
Switzerland,CHE,2020-02-07,0
Chile,CHL,2020-02-07,0
China,CHN,2020-02-07,71
Democratic Republic of Congo,COD,2020-02-07,0
Colombia,COL,2020-02-07,14
Costa Rica,CRI,2020-02-07,0
Czech Republic,CZE,2020-02-07,0
Germany,DEU,2020-02-07,14
Dominican Republic,DOM,2020-02-07,0
Algeria,DZA,2020-02-07,0
Ecuador,ECU,2020-02-07,14
Spain,ESP,2020-02-07,14
Finland,FIN,2020-02-07,0
France,FRA,2020-02-07,17
United Kingdom,GBR,2020-02-07,14
Greece,GRC,2020-02-07,0
Guatemala,GTM,2020-02-07,24
Guyana,GUY,2020-02-07,5
Hong Kong,HKG,2020-02-07,71
Honduras,HND,2020-02-07,0
Croatia,HRV,2020-02-07,5
Hungary,HUN,2020-02-07,14
Indonesia,IDN,2020-02-07,29
India,IND,2020-02-07,21
Ireland,IRL,2020-02-07,0
Iran,IRN,2020-02-07,0
Iraq,IRQ,2020-02-07,0
Iceland,ISL,2020-02-07,5
Israel,ISR,2020-02-07,14
Italy,ITA,2020-02-07,14
Jordan,JOR,2020-02-07,0
Japan,JPN,2020-02-07,19
Kazakhstan,KAZ,2020-02-07,0
Kenya,KEN,2020-02-07,5
South Korea,KOR,2020-02-07,48
Sri Lanka,LKA,2020-02-07,29
Macao,MAC,2020-02-07,71
Mexico,MEX,2020-02-07,29
Myanmar,MMR,2020-02-07,12
Malaysia,MYS,2020-02-07,29
Nigeria,NGA,2020-02-07,5
Nicaragua,NIC,2020-02-07,0
Netherlands,NLD,2020-02-07,0
Norway,NOR,2020-02-07,0
New Zealand,NZL,2020-02-07,14
Pakistan,PAK,2020-02-07,0
Panama,PAN,2020-02-07,19
Papua New Guinea,PNG,2020-02-07,29
Poland,POL,2020-02-07,7
Portugal,PRT,2020-02-07,0
Qatar,QAT,2020-02-07,29
Romania,ROU,2020-02-07,5
Russia,RUS,2020-02-07,14
Singapore,SGP,2020-02-07,33
El Salvador,SLV,2020-02-07,29
Serbia,SRB,2020-02-07,5
Slovak Republic,SVK,2020-02-07,0
Slovenia,SVN,2020-02-07,0
Sweden,SWE,2020-02-07,0
Syria,SYR,2020-02-07,5
Thailand,THA,2020-02-07,0
Tanzania,TZA,2020-02-07,0
Uganda,UGA,2020-02-07,24
Ukraine,UKR,2020-02-07,52
United States,USA,2020-02-07,10
Venezuela,VEN,2020-02-07,0
Vietnam,VNM,2020-02-07,43
South Africa,ZAF,2020-02-07,5
Zimbabwe,ZWE,2020-02-07,0
Taiwan,TWN,2020-02-07,33
Afghanistan,AFG,2020-02-08,0
Angola,AGO,2020-02-08,10
Argentina,ARG,2020-02-08,0
Australia,AUS,2020-02-08,29
Austria,AUT,2020-02-08,0
Belgium,BEL,2020-02-08,14
Bulgaria,BGR,2020-02-08,0
Belize,BLZ,2020-02-08,0
Bermuda,BMU,2020-02-08,0
Bolivia,BOL,2020-02-08,0
Brazil,BRA,2020-02-08,0
Barbados,BRB,2020-02-08,0
Botswana,BWA,2020-02-08,19
Canada,CAN,2020-02-08,5
Switzerland,CHE,2020-02-08,0
Chile,CHL,2020-02-08,0
China,CHN,2020-02-08,71
Democratic Republic of Congo,COD,2020-02-08,0
Colombia,COL,2020-02-08,14
Costa Rica,CRI,2020-02-08,0
Czech Republic,CZE,2020-02-08,0
Germany,DEU,2020-02-08,14
Dominican Republic,DOM,2020-02-08,0
Algeria,DZA,2020-02-08,0
Ecuador,ECU,2020-02-08,14
Spain,ESP,2020-02-08,14
Finland,FIN,2020-02-08,0
France,FRA,2020-02-08,17
United Kingdom,GBR,2020-02-08,14
Greece,GRC,2020-02-08,0
Guatemala,GTM,2020-02-08,24
Guyana,GUY,2020-02-08,5
Hong Kong,HKG,2020-02-08,81
Honduras,HND,2020-02-08,0
Croatia,HRV,2020-02-08,5
Hungary,HUN,2020-02-08,14
Indonesia,IDN,2020-02-08,29
India,IND,2020-02-08,21
Ireland,IRL,2020-02-08,0
Iran,IRN,2020-02-08,0
Iraq,IRQ,2020-02-08,0
Iceland,ISL,2020-02-08,5
Israel,ISR,2020-02-08,14
Italy,ITA,2020-02-08,14
Jordan,JOR,2020-02-08,0
Japan,JPN,2020-02-08,19
Kazakhstan,KAZ,2020-02-08,0
Kenya,KEN,2020-02-08,5
South Korea,KOR,2020-02-08,48
Sri Lanka,LKA,2020-02-08,29
Macao,MAC,2020-02-08,71
Mexico,MEX,2020-02-08,29
Myanmar,MMR,2020-02-08,12
Malaysia,MYS,2020-02-08,29
Nigeria,NGA,2020-02-08,5
Nicaragua,NIC,2020-02-08,0
Netherlands,NLD,2020-02-08,0
Norway,NOR,2020-02-08,0
New Zealand,NZL,2020-02-08,14
Pakistan,PAK,2020-02-08,0
Panama,PAN,2020-02-08,19
Papua New Guinea,PNG,2020-02-08,29
Poland,POL,2020-02-08,7
Portugal,PRT,2020-02-08,0
Qatar,QAT,2020-02-08,29
Romania,ROU,2020-02-08,5
Russia,RUS,2020-02-08,14
Singapore,SGP,2020-02-08,33
El Salvador,SLV,2020-02-08,29
Serbia,SRB,2020-02-08,5
Slovak Republic,SVK,2020-02-08,0
Slovenia,SVN,2020-02-08,0
Sweden,SWE,2020-02-08,0
Syria,SYR,2020-02-08,5
Thailand,THA,2020-02-08,0
Tanzania,TZA,2020-02-08,0
Uganda,UGA,2020-02-08,24
Ukraine,UKR,2020-02-08,52
United States,USA,2020-02-08,10
Venezuela,VEN,2020-02-08,0
Vietnam,VNM,2020-02-08,43
South Africa,ZAF,2020-02-08,5
Zimbabwe,ZWE,2020-02-08,0
Taiwan,TWN,2020-02-08,33
Afghanistan,AFG,2020-02-09,0
Angola,AGO,2020-02-09,10
Argentina,ARG,2020-02-09,0
Australia,AUS,2020-02-09,29
Austria,AUT,2020-02-09,0
Belgium,BEL,2020-02-09,14
Bulgaria,BGR,2020-02-09,0
Belize,BLZ,2020-02-09,0
Bermuda,BMU,2020-02-09,0
Bolivia,BOL,2020-02-09,0
Brazil,BRA,2020-02-09,0
Barbados,BRB,2020-02-09,0
Botswana,BWA,2020-02-09,19
Canada,CAN,2020-02-09,5
Switzerland,CHE,2020-02-09,0
Chile,CHL,2020-02-09,0
China,CHN,2020-02-09,62
Democratic Republic of Congo,COD,2020-02-09,0
Colombia,COL,2020-02-09,14
Costa Rica,CRI,2020-02-09,0
Czech Republic,CZE,2020-02-09,0
Germany,DEU,2020-02-09,14
Dominican Republic,DOM,2020-02-09,0
Algeria,DZA,2020-02-09,0
Ecuador,ECU,2020-02-09,14
Spain,ESP,2020-02-09,14
Finland,FIN,2020-02-09,0
France,FRA,2020-02-09,17
United Kingdom,GBR,2020-02-09,14
Greece,GRC,2020-02-09,0
Guatemala,GTM,2020-02-09,24
Guyana,GUY,2020-02-09,5
Hong Kong,HKG,2020-02-09,81
Honduras,HND,2020-02-09,0
Croatia,HRV,2020-02-09,5
Hungary,HUN,2020-02-09,14
Indonesia,IDN,2020-02-09,29
India,IND,2020-02-09,21
Ireland,IRL,2020-02-09,0
Iran,IRN,2020-02-09,0
Iraq,IRQ,2020-02-09,0
Iceland,ISL,2020-02-09,5
Israel,ISR,2020-02-09,29
Italy,ITA,2020-02-09,14
Jordan,JOR,2020-02-09,0
Japan,JPN,2020-02-09,19
Kazakhstan,KAZ,2020-02-09,0
Kenya,KEN,2020-02-09,5
South Korea,KOR,2020-02-09,48
Sri Lanka,LKA,2020-02-09,29
Macao,MAC,2020-02-09,71
Mexico,MEX,2020-02-09,29
Myanmar,MMR,2020-02-09,12
Malaysia,MYS,2020-02-09,29
Nigeria,NGA,2020-02-09,5
Nicaragua,NIC,2020-02-09,0
Netherlands,NLD,2020-02-09,0
Norway,NOR,2020-02-09,0
New Zealand,NZL,2020-02-09,14
Pakistan,PAK,2020-02-09,0
Panama,PAN,2020-02-09,19
Papua New Guinea,PNG,2020-02-09,29
Poland,POL,2020-02-09,7
Portugal,PRT,2020-02-09,0
Qatar,QAT,2020-02-09,29
Romania,ROU,2020-02-09,5
Russia,RUS,2020-02-09,14
Singapore,SGP,2020-02-09,33
El Salvador,SLV,2020-02-09,29
Serbia,SRB,2020-02-09,5
Slovak Republic,SVK,2020-02-09,0
Slovenia,SVN,2020-02-09,0
Sweden,SWE,2020-02-09,0
Syria,SYR,2020-02-09,5
Thailand,THA,2020-02-09,0
Tanzania,TZA,2020-02-09,0
Uganda,UGA,2020-02-09,24
Ukraine,UKR,2020-02-09,52
United States,USA,2020-02-09,10
Venezuela,VEN,2020-02-09,0
Vietnam,VNM,2020-02-09,43
South Africa,ZAF,2020-02-09,5
Zimbabwe,ZWE,2020-02-09,0
Taiwan,TWN,2020-02-09,33
Afghanistan,AFG,2020-02-10,0
Angola,AGO,2020-02-10,10
Argentina,ARG,2020-02-10,0
Australia,AUS,2020-02-10,29
Austria,AUT,2020-02-10,0
Belgium,BEL,2020-02-10,14
Bulgaria,BGR,2020-02-10,0
Belize,BLZ,2020-02-10,0
Bermuda,BMU,2020-02-10,0
Bolivia,BOL,2020-02-10,0
Brazil,BRA,2020-02-10,0
Barbados,BRB,2020-02-10,0
Botswana,BWA,2020-02-10,19
Canada,CAN,2020-02-10,5
