territory,dateStr,cases,deaths,weekPositives,weekTests
Greece,2020-09-17,14041,316,1942,78306
Slovakia,2020-09-17,5860,38,1093,28272
Czech Republic,2020-09-17,41032,482,12905,128483
Macedonia,2020-09-17,16088,668,0,0
Montenegro,2020-09-17,7291,126,0,0
Latvia,2020-09-17,1486,35,51,16575
Lithuania,2020-09-17,3442,87,368,16832
Estonia,2020-09-17,2756,64,220,16384
Cyprus,2020-09-17,1548,22,57,17670
Moldova,2020-09-17,44361,1159,0,0
Croatia,2020-09-17,14029,236,1357,31955
West Europe,2020-09-17,2473119,177750,228388,6997595
East Europe,2020-09-17,378837,11252,39579,715388
Baltic states,2020-09-17,7684,186,639,49791
Scandinavia,2020-09-17,131902,7111,6018,682442
EU,2020-09-17,2336623,143377,241916,5808426
West EU,2020-09-17,2032164,134037,202280,5075368
East EU,2020-09-17,304459,9340,39636,733058
Europe,2020-09-17,2851956,189002,267967,7712983
Balkans,2020-09-17,229397,7515,13391,278424
Mediterranean EU,2020-09-17,1421185,99678,161046,2800007
Non-Med EU,2020-09-17,917627,43709,81015,3025487
Ireland,2020-09-18,32023,1789,1808,86079
United Kingdom,2020-09-18,381614,41705,25184,1829949
France,2020-09-18,415481,31095,68283,1165636
Spain,2020-09-18,640040,30495,73714,737636
Portugal,2020-09-18,66396,1888,4715,135769
Germany,2020-09-18,267773,9378,11987,1149257
Denmark,2020-09-18,21393,635,2631,353076
Netherlands,2020-09-18,87987,6257,10904,201676
Belgium,2020-09-18,102252,9937,9947,251200
Italy,2020-09-18,293025,35658,10272,614696
Austria,2020-09-18,36370,758,4997,102617
Switzerland,2020-09-18,48684,1762,0,0
Sweden,2020-09-18,88388,5865,2053,139471
Norway,2020-09-18,12499,266,779,75210
Finland,2020-09-18,8799,339,410,97617
Iceland,2020-09-18,2206,10,145,17068
Luxembourg,2020-09-18,7541,124,559,40638
Poland,2020-09-18,76571,2253,4680,133855
Ukraine,2020-09-18,166244,3400,0,0
Belarus,2020-09-18,74987,771,0,0
Slovenia,2020-09-18,4058,131,706,18339
Bosnia and Herzegovina,2020-09-18,24600,741,0,0
Serbia,2020-09-18,32695,738,0,0
Hungary,2020-09-18,16111,669,6165,78224
Albania,2020-09-18,11948,348,0,0
Romania,2020-09-18,108690,4312,9164,140116
Bulgaria,2020-09-18,18544,744,928,28047
Greece,2020-09-18,14400,325,1942,78306
Slovakia,2020-09-18,6021,39,1093,28272
Czech Republic,2020-09-18,44155,489,12905,128483
Macedonia,2020-09-18,16274,675,0,0
Montenegro,2020-09-18,7503,129,0,0
Latvia,2020-09-18,1494,36,51,16575
Lithuania,2020-09-18,3504,87,368,16832
Estonia,2020-09-18,2778,64,220,16384
Cyprus,2020-09-18,1558,22,57,17670
Moldova,2020-09-18,44983,1170,0,0
Croatia,2020-09-18,14279,238,1357,31955
West Europe,2020-09-18,2512471,177961,228388,6997595
East Europe,2020-09-18,387351,11343,39579,715388
Baltic states,2020-09-18,7776,187,639,49791
Scandinavia,2020-09-18,133285,7115,6018,682442
EU,2020-09-18,2379631,143627,241916,5808426
West EU,2020-09-18,2067468,134218,202280,5075368
East EU,2020-09-18,312163,9409,39636,733058
Europe,2020-09-18,2899822,189304,267967,7712983
Balkans,2020-09-18,232659,7575,13391,278424
Mediterranean EU,2020-09-18,1449237,99852,161046,2800007
Non-Med EU,2020-09-18,932600,43785,81015,3025487
Ireland,2020-09-19,32271,1792,2022,87700
United Kingdom,2020-09-19,385936,41732,38919,1802729
France,2020-09-19,428696,31249,85252,947645
Spain,2020-09-19,640040,30495,76441,780061
Portugal,2020-09-19,67176,1894,4914,137917
Germany,2020-09-19,270070,9384,12725,1167870
Denmark,2020-09-19,21847,635,4366,350852
Netherlands,2020-09-19,89959,6264,16680,210332
Belgium,2020-09-19,103961,9943,11193,256559
Italy,2020-09-19,294932,35668,11535,654250
Austria,2020-09-19,37191,763,4992,110816
Switzerland,2020-09-19,49171,1764,0,0
Sweden,2020-09-19,88825,5866,2885,127952
Norway,2020-09-19,12645,267,761,68560
Finland,2020-09-19,8858,339,655,91155
Iceland,2020-09-19,2230,10,294,21134
Luxembourg,2020-09-19,7718,124,593,36818
Poland,2020-09-19,77328,2270,7650,146911
Ukraine,2020-09-19,169472,3468,0,0
Belarus,2020-09-19,75230,773,0,0
Slovenia,2020-09-19,4195,133,882,17045
Bosnia and Herzegovina,2020-09-19,24892,746,0,0
Serbia,2020-09-19,32757,739,0,0
Hungary,2020-09-19,16920,675,6024,63989
Albania,2020-09-19,12073,353,0,0
Romania,2020-09-19,110217,4360,9685,140514
Bulgaria,2020-09-19,18733,753,1178,23428
Greece,2020-09-19,14738,327,2250,73541
Slovakia,2020-09-19,6256,39,2054,33740
Czech Republic,2020-09-19,46262,495,14988,136275
Macedonia,2020-09-19,16417,683,0,0
Montenegro,2020-09-19,7711,133,0,0
Latvia,2020-09-19,1498,36,139,15590
Lithuania,2020-09-19,3565,87,631,25075
Estonia,2020-09-19,2814,64,290,18574
Cyprus,2020-09-19,1565,22,104,21128
Moldova,2020-09-19,45648,1186,0,0
Croatia,2020-09-19,14513,244,1282,29622
West Europe,2020-09-19,2541526,178189,274227,6852350
East Europe,2020-09-19,394472,11454,47053,724304
Baltic states,2020-09-19,7877,187,1060,59239
Scandinavia,2020-09-19,134405,7117,8961,659653
EU,2020-09-19,2410148,143921,281410,5705359
West EU,2020-09-19,2091544,134416,234253,4959927
East EU,2020-09-19,318604,9505,47157,745432
Europe,2020-09-19,2935998,189643,321280,7576654
Balkans,2020-09-19,235634,7655,14395,267105
Mediterranean EU,2020-09-19,1465855,100032,182660,2661209
Non-Med EU,2020-09-19,946523,43899,99044,3065284
Ireland,2020-09-20,32538,1792,2022,87700
United Kingdom,2020-09-20,390358,41759,38919,1802729
France,2020-09-20,442194,31274,85252,947645
Spain,2020-09-20,640040,30495,76441,780061
Portugal,2020-09-20,68025,1899,4914,137917
Germany,2020-09-20,271415,9386,12725,1167870
Denmark,2020-09-20,21847,635,4366,350852
Netherlands,2020-09-20,91841,6266,16680,210332
Belgium,2020-09-20,104855,9951,11193,256559
Italy,2020-09-20,296569,35692,11535,654250
Austria,2020-09-20,37948,765,4992,110816
Switzerland,2020-09-20,49171,1764,0,0
Sweden,2020-09-20,89104,5867,2885,127952
Norway,2020-09-20,12645,267,761,68560
Finland,2020-09-20,8922,339,655,91155
Iceland,2020-09-20,2307,10,294,21134
Luxembourg,2020-09-20,7718,124,593,36818
Poland,2020-09-20,78330,2282,7650,146911
Ukraine,2020-09-20,172712,3516,0,0
Belarus,2020-09-20,75461,776,0,0
Slovenia,2020-09-20,4309,133,882,17045
Bosnia and Herzegovina,2020-09-20,25212,752,0,0
Serbia,2020-09-20,32840,740,0,0
Hungary,2020-09-20,17990,683,6024,63989
Albania,2020-09-20,12226,358,0,0
Romania,2020-09-20,111550,4402,9685,140514
Bulgaria,2020-09-20,18819,755,1178,23428
Greece,2020-09-20,14978,331,2250,73541
Slovakia,2020-09-20,6546,39,2054,33740
Czech Republic,2020-09-20,48306,499,14988,136275
Macedonia,2020-09-20,16557,689,0,0
Montenegro,2020-09-20,7898,134,0,0
Latvia,2020-09-20,1515,36,139,15590
Lithuania,2020-09-20,3664,87,631,25075
Estonia,2020-09-20,2875,64,290,18574
Cyprus,2020-09-20,1580,22,104,21128
Moldova,2020-09-20,46336,1201,0,0
Croatia,2020-09-20,14725,244,1282,29622
West Europe,2020-09-20,2567497,178285,274227,6852350
East Europe,2020-09-20,401783,11539,47053,724304
Baltic states,2020-09-20,8054,187,1060,59239
Scandinavia,2020-09-20,134825,7118,8961,659653
EU,2020-09-20,2438203,144062,281410,5705359
West EU,2020-09-20,2113016,134485,234253,4959927
East EU,2020-09-20,325187,9577,47157,745432
Europe,2020-09-20,2969280,189824,321280,7576654
Balkans,2020-09-20,238248,7716,14395,267105
Mediterranean EU,2020-09-20,1482420,100090,182660,2661209
Non-Med EU,2020-09-20,958090,43982,99044,3065284
Ireland,2020-09-21,32933,1792,2022,87700
United Kingdom,2020-09-21,394257,41777,38919,1802729
France,2020-09-21,453763,31285,85252,947645
Spain,2020-09-21,671468,30663,76441,780061
Portugal,2020-09-21,68577,1912,4914,137917
Germany,2020-09-21,272337,9386,12725,1167870
Denmark,2020-09-21,21847,635,4366,350852
Netherlands,2020-09-21,93684,6270,16680,210332
Belgium,2020-09-21,105316,9954,11193,256559
Italy,2020-09-21,298156,35707,11535,654250
Austria,2020-09-21,38557,766,4992,110816
Switzerland,2020-09-21,49171,1764,0,0
Sweden,2020-09-21,89237,5871,2885,127952
Norway,2020-09-21,12645,267,761,68560
Finland,2020-09-21,8980,339,655,91155
Iceland,2020-09-21,2346,10,294,21134
Luxembourg,2020-09-21,7804,124,593,36818
Poland,2020-09-21,79240,2293,7650,146911
Ukraine,2020-09-21,175678,3557,0,0
Belarus,2020-09-21,75674,780,0,0
Slovenia,2020-09-21,4420,133,882,17045
Bosnia and Herzegovina,2020-09-21,25424,757,0,0
Serbia,2020-09-21,32908,741,0,0
Hungary,2020-09-21,18866,686,6024,63989
Albania,2020-09-21,12385,362,0,0
Romania,2020-09-21,112781,4435,9685,140514
Bulgaria,2020-09-21,18863,761,1178,23428
Greece,2020-09-21,15142,338,2250,73541
Slovakia,2020-09-21,6677,39,2054,33740
Czech Republic,2020-09-21,49240,503,14988,136275
Macedonia,2020-09-21,16735,693,0,0
Montenegro,2020-09-21,8612,136,0,0
Latvia,2020-09-21,1525,36,139,15590
Lithuania,2020-09-21,3744,87,631,25075
Estonia,2020-09-21,2924,64,290,18574
Cyprus,2020-09-21,1600,22,104,21128
Moldova,2020-09-21,46596,1203,0,0
Croatia,2020-09-21,14922,248,1282,29622
West Europe,2020-09-21,2621078,178522,274227,6852350
East Europe,2020-09-21,407673,11619,47053,724304
Baltic states,2020-09-21,8193,187,1060,59239
Scandinavia,2020-09-21,135055,7122,8961,659653
EU,2020-09-21,2492603,144349,281410,5705359
West EU,2020-09-21,2162659,134704,234253,4959927
East EU,2020-09-21,329944,9645,47157,745432
Europe,2020-09-21,3028751,190141,321280,7576654
Balkans,2020-09-21,241037,7778,14395,267105
Mediterranean EU,2020-09-21,1528048,100308,182660,2661209
Non-Med EU,2020-09-21,966901,44051,99044,3065284
Ireland,2020-09-22,33121,1792,2022,87700
United Kingdom,2020-09-22,398625,41788,38919,1802729
France,2020-09-22,458061,31338,85252,947645
Spain,2020-09-22,682267,30904,76441,780061
Portugal,2020-09-22,69200,1920,4914,137917
Germany,2020-09-22,274158,9396,12725,1167870
Denmark,2020-09-22,23323,640,4366,350852
Netherlands,2020-09-22,95899,6272,16680,210332
Belgium,2020-09-22,107518,9957,11193,256559
Italy,2020-09-22,299506,35724,11535,654250
Austria,2020-09-22,39150,767,4992,110816
Switzerland,2020-09-22,50264,1769,0,0
Sweden,2020-09-22,89503,5873,2885,127952
Norway,2020-09-22,12896,267,761,68560
Finland,2020-09-22,9046,341,655,91155
Iceland,2020-09-22,2377,10,294,21134
Luxembourg,2020-09-22,7916,124,593,36818
Poland,2020-09-22,79988,2298,7650,146911
Ukraine,2020-09-22,178353,3583,0,0
Belarus,2020-09-22,75898,785,0,0
Slovenia,2020-09-22,4470,133,882,17045
Bosnia and Herzegovina,2020-09-22,25516,763,0,0
Serbia,2020-09-22,32938,743,0,0
Hungary,2020-09-22,19499,694,6024,63989
Albania,2020-09-22,12535,364,0,0
Romania,2020-09-22,113589,4458,9685,140514
Bulgaria,2020-09-22,19014,765,1178,23428
Greece,2020-09-22,15595,344,2250,73541
Slovakia,2020-09-22,6756,39,2054,33740
Czech Republic,2020-09-22,50764,522,14988,136275
Macedonia,2020-09-22,16780,700,0,0
Montenegro,2020-09-22,8842,138,0,0
Latvia,2020-09-22,1526,36,139,15590
Lithuania,2020-09-22,3814,87,631,25075
Estonia,2020-09-22,2941,64,290,18574
Cyprus,2020-09-22,1603,22,104,21128
Moldova,2020-09-22,46796,1211,0,0
Croatia,2020-09-22,14992,253,1282,29622
West Europe,2020-09-22,2652830,178882,274227,6852350
East Europe,2020-09-22,412779,11701,47053,724304
Baltic states,2020-09-22,8281,187,1060,59239
Scandinavia,2020-09-22,137145,7131,8961,659653
EU,2020-09-22,2523219,144763,281410,5705359
West EU,2020-09-22,2188668,135048,234253,4959927
East EU,2020-09-22,334551,9715,47157,745432
Europe,2020-09-22,3065609,190583,321280,7576654
Balkans,2020-09-22,243021,7828,14395,267105
Mediterranean EU,2020-09-22,1545694,100638,182660,2661209
Non-Med EU,2020-09-22,979902,44135,99044,3065284
Ireland,2020-09-23,33444,1792,2022,87700
United Kingdom,2020-09-23,403551,41825,38919,1802729
France,2020-09-23,468069,31416,85252,947645
Spain,2020-09-23,693556,31034,76441,780061
Portugal,2020-09-23,69663,1925,4914,137917
Germany,2020-09-23,275927,9409,12725,1167870
Denmark,2020-09-23,23799,641,4366,350852
Netherlands,2020-09-23,98142,6282,16680,210332
Belgium,2020-09-23,109592,9958,11193,256559
Italy,2020-09-23,300897,35738,11535,654250
Austria,2020-09-23,39897,771,4992,110816
Switzerland,2020-09-23,50548,1772,0,0
Sweden,2020-09-23,89941,5874,2885,127952
Norway,2020-09-23,13000,267,761,68560
Finland,2020-09-23,9195,341,655,91155
Iceland,2020-09-23,2419,10,294,21134
Luxembourg,2020-09-23,8016,124,593,36818
Poland,2020-09-23,80699,2316,7650,146911
Ukraine,2020-09-23,181237,3642,0,0
Belarus,2020-09-23,76104,791,0,0
Slovenia,2020-09-23,4558,133,882,17045
Bosnia and Herzegovina,2020-09-23,25737,778,0,0
Serbia,2020-09-23,32999,743,0,0
Hungary,2020-09-23,20450,702,6024,63989
Albania,2020-09-23,12666,367,0,0
Romania,2020-09-23,114648,4503,9685,140514
Bulgaria,2020-09-23,19123,767,1178,23428
Greece,2020-09-23,15928,352,2250,73541
Slovakia,2020-09-23,6931,40,2054,33740
Czech Republic,2020-09-23,53158,531,14988,136275
Macedonia,2020-09-23,16867,705,0,0
Montenegro,2020-09-23,9138,146,0,0
Latvia,2020-09-23,1560,36,139,15590
Lithuania,2020-09-23,3859,87,631,25075
Estonia,2020-09-23,2976,64,290,18574
Cyprus,2020-09-23,1618,22,104,21128
Moldova,2020-09-23,47446,1230,0,0
Croatia,2020-09-23,15136,255,1282,29622
West Europe,2020-09-23,2689656,179179,274227,6852350
East Europe,2020-09-23,419566,11820,47053,724304
Baltic states,2020-09-23,8395,187,1060,59239
Scandinavia,2020-09-23,138354,7133,8961,659653
EU,2020-09-23,2560782,145113,281410,5705359
West EU,2020-09-23,2220138,135305,234253,4959927
East EU,2020-09-23,340644,9808,47157,745432
Europe,2020-09-23,3109222,190999,321280,7576654
Balkans,2020-09-23,245375,7911,14395,267105
Mediterranean EU,2020-09-23,1569425,100875,182660,2661209
Non-Med EU,2020-09-23,993776,44248,99044,3065284
Ireland,2020-09-24,33675,1794,2022,87700
United Kingdom,2020-09-24,409729,41862,38919,1802729
France,2020-09-24,481141,31459,85252,947645
Spain,2020-09-24,704209,31118,76441,780061
Portugal,2020-09-24,70465,1928,4914,137917
Germany,2020-09-24,278070,9428,12725,1167870
Denmark,2020-09-24,24357,643,4366,350852
Netherlands,2020-09-24,100493,6287,16680,210332
Belgium,2020-09-24,111688,9966,11193,256559
Italy,2020-09-24,302537,35758,11535,654250
Austria,2020-09-24,40558,777,4992,110816
Switzerland,2020-09-24,50984,1772,0,0
Sweden,2020-09-24,90494,5874,2885,127952
Norway,2020-09-24,13152,267,761,68560
Finland,2020-09-24,9288,343,655,91155
Iceland,2020-09-24,2476,10,294,21134
Luxembourg,2020-09-24,8090,124,593,36818
Poland,2020-09-24,81673,2344,7650,146911
Ukraine,2020-09-24,184734,3705,0,0
Belarus,2020-09-24,76357,796,0,0
Slovenia,2020-09-24,4694,133,882,17045
Bosnia and Herzegovina,2020-09-24,26081,790,0,0
Serbia,2020-09-24,33080,744,0,0
Hungary,2020-09-24,21200,709,6024,63989
Albania,2020-09-24,12787,370,0,0
Romania,2020-09-24,116415,4550,9685,140514
Bulgaria,2020-09-24,19283,779,1178,23428
Greece,2020-09-24,16286,357,2250,73541
Slovakia,2020-09-24,7269,41,2054,33740
Czech Republic,2020-09-24,55464,555,14988,136275
Macedonia,2020-09-24,17049,710,0,0
Montenegro,2020-09-24,9428,151,0,0
Latvia,2020-09-24,1572,36,139,15590
Lithuania,2020-09-24,3932,87,631,25075
Estonia,2020-09-24,3033,64,290,18574
Cyprus,2020-09-24,1654,22,104,21128
Moldova,2020-09-24,48232,1244,0,0
Croatia,2020-09-24,15340,257,1282,29622
West Europe,2020-09-24,2731406,179410,274227,6852350
East Europe,2020-09-24,427537,11967,47053,724304
Baltic states,2020-09-24,8537,187,1060,59239
Scandinavia,2020-09-24,139767,7137,8961,659653
EU,2020-09-24,2602880,145433,281410,5705359
West EU,2020-09-24,2255065,135499,234253,4959927
East EU,2020-09-24,347815,9934,47157,745432
Europe,2020-09-24,3158943,191377,321280,7576654
Balkans,2020-09-24,248700,7998,14395,267105
Mediterranean EU,2020-09-24,1596326,101032,182660,2661209
Non-Med EU,2020-09-24,1009030,44411,99044,3065284
Ireland,2020-09-25,33994,1797,2022,87700
United Kingdom,2020-09-25,416363,41902,38919,1802729
France,2020-09-25,497237,31511,85252,947645
Spain,2020-09-25,716481,31232,76441,780061
Portugal,2020-09-25,71156,1931,4914,137917
Germany,2020-09-25,280223,9443,12725,1167870
Denmark,2020-09-25,24916,645,4366,350852
Netherlands,2020-09-25,103034,6303,16680,210332
Belgium,2020-09-25,113483,9970,11193,256559
Italy,2020-09-25,304323,35781,11535,654250
Austria,2020-09-25,41246,783,4992,110816
Switzerland,2020-09-25,51492,1776,0,0
Sweden,2020-09-25,91034,5875,2885,127952
Norway,2020-09-25,13275,270,761,68560
Finland,2020-09-25,9379,343,655,91155
Iceland,2020-09-25,2512,10,294,21134
Luxembourg,2020-09-25,8158,124,593,36818
Poland,2020-09-25,82809,2369,7650,146911
Ukraine,2020-09-25,188106,3757,0,0
Belarus,2020-09-25,76651,802,0,0
Slovenia,2020-09-25,4816,135,882,17045
Bosnia and Herzegovina,2020-09-25,26316,802,0,0
Serbia,2020-09-25,33163,745,0,0
Hungary,2020-09-25,22127,718,6024,63989
Albania,2020-09-25,12921,370,0,0
Romania,2020-09-25,118054,4591,9685,140514
Bulgaria,2020-09-25,19573,785,1178,23428
Greece,2020-09-25,16627,366,2250,73541
Slovakia,2020-09-25,7629,41,2054,33740
Czech Republic,2020-09-25,58374,567,14988,136275
Macedonia,2020-09-25,17200,712,0,0
Montenegro,2020-09-25,9717,154,0,0
Latvia,2020-09-25,1594,36,139,15590
Lithuania,2020-09-25,4070,89,631,25075
Estonia,2020-09-25,3076,64,290,18574
Cyprus,2020-09-25,1663,22,104,21128
Moldova,2020-09-25,48953,1252,0,0
Croatia,2020-09-25,15572,261,1282,29622
West Europe,2020-09-25,2778306,179696,274227,6852350
East Europe,2020-09-25,436438,12093,47053,724304
Baltic states,2020-09-25,8740,189,1060,59239
Scandinavia,2020-09-25,141116,7143,8961,659653
EU,2020-09-25,2650648,145782,281410,5705359
West EU,2020-09-25,2294664,135738,234253,4959927
East EU,2020-09-25,355984,10044,47157,745432
Europe,2020-09-25,3214744,191789,321280,7576654
Balkans,2020-09-25,251943,8074,14395,267105
Mediterranean EU,2020-09-25,1627875,101239,182660,2661209
Non-Med EU,2020-09-25,1025285,44553,99044,3065284
Ireland,2020-09-26,34315,1797,3108,90199
United Kingdom,2020-09-26,423236,41936,50740,1790191
France,2020-09-26,513034,31661,79179,864166
Spain,2020-09-26,716481,31232,73451,750084
Portugal,2020-09-26,72055,1936,5308,148033
Germany,2020-09-26,282730,9452,15097,1103455
Denmark,2020-09-26,25594,647,3089,307429
Netherlands,2020-09-26,105810,6319,23228,208454
Belgium,2020-09-26,115105,9975,18370,258243
Italy,2020-09-26,306235,35801,14647,697041
Austria,2020-09-26,42317,786,5079,130874
Switzerland,2020-09-26,51747,1777,0,0
Sweden,2020-09-26,91664,5879,3652,127916
Norway,2020-09-26,13406,270,743,60889
Finland,2020-09-26,9484,343,667,80319
Iceland,2020-09-26,2561,10,271,14175
Luxembourg,2020-09-26,8233,124,398,38634
Poland,2020-09-26,84396,2392,12160,181868
Ukraine,2020-09-26,191671,3827,0,0
Belarus,2020-09-26,76957,807,0,0
Slovenia,2020-09-26,5007,135,1139,17820
Bosnia and Herzegovina,2020-09-26,26564,808,0,0
Serbia,2020-09-26,33238,746,0,0
Hungary,2020-09-26,23077,730,6561,68125
Albania,2020-09-26,13045,373,0,0
Romania,2020-09-26,119683,4633,12830,143938
Bulgaria,2020-09-26,19828,789,1521,26590
Greece,2020-09-26,16913,369,2385,70432
Slovakia,2020-09-26,8048,41,3721,48344
Czech Republic,2020-09-26,61318,581,17311,122104
Macedonia,2020-09-26,17343,721,0,0
Montenegro,2020-09-26,9962,155,0,0
Latvia,2020-09-26,1625,36,365,23997
Lithuania,2020-09-26,4184,89,786,28133
Estonia,2020-09-26,3118,64,412,14256
Cyprus,2020-09-26,1671,22,127,19817
Moldova,2020-09-26,49666,1264,0,0
Croatia,2020-09-26,15795,266,1394,29404
West Europe,2020-09-26,2814007,179945,297027,6670102
East Europe,2020-09-26,445801,12207,60585,775011
Baltic states,2020-09-26,8927,189,1563,66386
Scandinavia,2020-09-26,142709,7149,8422,590728
EU,2020-09-26,2687720,146099,305985,5599675
West EU,2020-09-26,2323057,135952,245273,4804847
East EU,2020-09-26,364663,10147,60712,794828
Europe,2020-09-26,3259808,192152,357612,7445113
Balkans,2020-09-26,255028,8139,18130,270364
Mediterranean EU,2020-09-26,1647191,101422,177630,2596797
Non-Med EU,2020-09-26,1043090,44687,128626,3017053
Ireland,2020-09-27,34560,1802,3108,90199
United Kingdom,2020-09-27,429277,41971,50740,1790191
France,2020-09-27,527446,31700,79179,864166
Spain,2020-09-27,716481,31232,73451,750084
Portugal,2020-09-27,72939,1944,5308,148033
Germany,2020-09-27,284140,9457,15097,1103455
Denmark,2020-09-27,26213,648,3089,307429
Netherlands,2020-09-27,108521,6357,23228,208454
Belgium,2020-09-27,116048,9981,18370,258243
Italy,2020-09-27,308104,35818,14647,697041
Austria,2020-09-27,42940,787,5079,130874
Switzerland,2020-09-27,51864,1778,0,0
Sweden,2020-09-27,91989,5881,3652,127916
Norway,2020-09-27,13406,270,743,60889
Finland,2020-09-27,9577,343,667,80319
Iceland,2020-09-27,2601,10,271,14175
Luxembourg,2020-09-27,8311,124,398,38634
Poland,2020-09-27,85980,2424,12160,181868
Ukraine,2020-09-27,195504,3903,0,0
Belarus,2020-09-27,77289,813,0,0
Slovenia,2020-09-27,5191,136,1139,17820
Bosnia and Herzegovina,2020-09-27,26795,808,0,0
